timestamp,median,pcap,value0,value1
28.38484239578247,45.633116317933364,96.0,90.95935500373248,90.92983797156634
29.384626150131226,45.158311800172264,96.0,90.805254337558,91.0151997907539
30.384734630584717,44.860593562960716,83.0,87.82988450006991,88.93132471843803
31.384079217910767,42.02804998669363,83.0,77.84617816978113,77.16732818362372
32.38491344451904,42.495222926709666,83.0,78.39771370734624,77.8331836665265
33.38943886756897,42.23709465297401,83.0,78.83923802831488,79.91068121217333
34.38437747955322,41.99720308820669,83.0,77.94669720789862,76.77248292231167
35.40921092033386,38.082744519079036,44.0,65.54211001104173,66.21294873752689
36.449875354766846,16.85505263305947,44.0,42.66063141884718,42.58385833855662
37.38376045227051,17.893063207762484,44.0,40.505489298604495,40.5794073736561
38.39506125450134,17.68949883385982,44.0,43.78360245455392,43.11917597213392
39.41497826576233,17.19653634216741,44.0,39.472452170115474,40.14604619787693
40.38806867599487,18.361868750063067,71.0,48.5099073519033,47.4955535995884
41.38372302055359,34.492702493220584,71.0,69.08833362583549,69.52032495216258
42.39451217651367,33.7391199425656,71.0,60.1553785816495,57.17213059003099
43.38475942611694,34.37735717608103,71.0,68.35698559122532,67.48705436949969
44.402649879455566,34.771071802364744,71.0,64.04117731719481,64.32977515754378
45.38416886329651,35.23063515962462,101.0,73.93045371512034,71.98352859190804
46.384652614593506,45.54590312043923,101.0,95.7837416149852,95.84566166117312
47.384191036224365,45.53700237548259,101.0,96.01454871787134,97.07472725530889
48.38457989692688,45.402334684263394,101.0,95.10851078931894,93.94765036400965
49.38453435897827,45.561933232816116,101.0,95.4179526623333,95.44712798254132
50.384894132614136,42.36473860810508,76.0,88.5946322297349,89.80342366918963
51.383891344070435,32.585976770384185,76.0,67.27311393326758,69.73975397323652
52.38445043563843,29.753870891463702,76.0,67.68322715522336,69.28346322319088
53.384440660476685,29.630047106242706,76.0,68.95197228171583,71.27651294600312
54.40015530586243,29.554488165673526,76.0,66.70066571348262,68.70589208239697
55.3845534324646,29.976800752820097,120.0,80.0328952313876,84.32817112590499
56.384629249572754,47.928658437643556,120.0,113.67017648414298,113.62379299768268
57.38682436943054,47.64847523087691,120.0,113.24384744388809,113.35669770935174
58.384716749191284,47.683352735739234,120.0,113.63482439241672,113.74027162244607
59.38411855697632,47.85472568245659,120.0,114.03894079632065,113.9966174764051
60.38494157791138,45.22453204519969,70.0,97.58624551994188,97.53995761488078
61.38414645195007,34.509446420233544,70.0,65.69941846255107,65.17721518037452
62.39191007614136,34.539163119032466,70.0,65.65453361463224,65.19478697264098
63.390448331832886,34.179158662024484,70.0,65.86191365227903,66.3894157284406
64.384694814682,34.34596920632906,70.0,65.58782454855111,63.78491551139408
65.39013814926147,36.00855935422806,82.0,68.98382380108342,68.45617890418016
66.38409423828125,41.85086840106424,82.0,77.61735931973804,77.6134295683114
67.38491749763489,41.65950540620537,82.0,77.66858733546925,77.72353509972753
68.38814234733582,41.744835520946545,82.0,77.60815669466433,77.47893443644459
69.38331770896912,39.40459593017794,82.0,77.34869913615408,77.42640605259994
70.38463759422302,40.640510826143654,112.0,84.80062617344183,84.88663264491034
71.3839328289032,44.85378128254978,112.0,105.78857850071373,107.2132855630017
72.38327956199646,44.31448537009528,112.0,104.70509360238954,103.32919779846029
73.38518714904785,46.92602023691783,112.0,103.79409182133992,104.42929201815338
74.38471221923828,47.1467175043951,112.0,106.0449988857044,105.90925337266412
75.39741849899292,46.751945069888755,66.0,94.31732745798465,94.23005733400043
76.39760255813599,33.954689884356796,66.0,62.28200554047978,62.06982563462652
77.3849470615387,33.48743889265107,66.0,64.52202245518029,64.39047566477689
78.3844051361084,34.22119781829159,66.0,62.20889666978885,61.979464374823095
79.38909816741943,33.30319271416435,66.0,61.58972282818629,60.38814951138211
80.42353987693787,28.770213943236563,54.0,56.77943489810487,57.12855460445018
81.39742279052734,27.174264489030456,54.0,51.8093476858592,52.13480370198791
82.38434720039368,26.5427000208833,54.0,50.35847017678176,50.10961020827773
83.39499187469482,26.836446465361696,54.0,52.69002881575564,52.62655745255538
84.3855471611023,28.04391489816932,54.0,49.50650115011709,48.76105882002788
85.38394451141357,26.43657740258758,52.0,50.45269466954797,50.45214478809496
86.40154147148132,26.429081224362058,52.0,49.09289335563619,50.15345171025537
87.40705919265747,24.596029021025775,52.0,49.30065928720367,49.03181868246404
88.41256809234619,26.198789887691916,52.0,49.10089815210383,48.35597990669237
89.38810586929321,25.548972872798224,52.0,49.274142389660376,49.25781293445801
90.38565874099731,23.676247146092894,47.0,48.423177515368685,48.9668649184534
91.38579773902893,19.64095313716649,47.0,45.38781144117784,45.41423677464964
92.40353894233704,18.992258857817525,47.0,44.00513981453813,43.69832796359588
93.39089775085449,20.00221095773017,47.0,43.35149711288052,43.72029315585827
94.39176344871521,19.136349502607676,47.0,44.47894523343196,43.765209328718434
95.38382983207703,20.66433332239558,84.0,55.77695950824725,55.31252189243372
96.38354969024658,41.994273013075954,84.0,79.40974658148839,79.36933025480583
97.38446736335754,42.11334637273133,84.0,79.60498142955198,79.54144072813001
98.38446760177612,42.499959468880206,84.0,79.54028322985218,79.55914422042943
99.38460230827332,42.266292605849536,84.0,79.46290537351013,79.51050595932071
100.38500595092773,42.21439412543832,103.0,84.11074331505611,84.13825921240809
101.38488936424255,46.03712118717552,103.0,97.50360216966791,97.55194680180384
102.3846423625946,45.77505276736739,103.0,97.51944330249516,97.47615861117676
103.384192943573,46.118315582990455,103.0,97.67799425841076,97.6728049258142
104.39190101623535,46.46039100546694,103.0,97.06777459342364,98.32856045600585
105.3854193687439,46.18710941462116,53.0,84.5096524397043,83.20831348593534
106.38383936882019,26.64251186249039,53.0,50.002264076668176,50.00434235984363
107.40437984466553,26.35639507848534,53.0,49.895642554132415,50.70578188714748
108.43382382392883,26.68483133914976,53.0,50.13312331703756,50.21357936905776
109.38884353637695,26.260793637271515,53.0,50.12526445795474,49.19403635213542
110.38523936271667,28.03223183394858,86.0,57.53031324895896,57.31971525377786
111.384526014328,42.035602396477046,86.0,81.43197771609827,81.48090162330757
112.38353633880615,43.04481508696598,86.0,81.33403569479933,81.23634405335467
113.38475370407104,43.113662154827885,86.0,81.60518948441286,81.65475016904341
114.38479113578796,43.130154368848174,86.0,81.36366352169075,81.36311454242532
115.3854398727417,42.85896717802279,48.0,73.51372235105994,73.31146151720782
116.38538694381714,21.236162925519277,48.0,43.53228621118274,43.531126149685136
117.38459825515747,21.419144419799782,48.0,45.311136158635456,45.284626248955256
118.38453674316406,21.30207338447058,48.0,46.64435062756996,47.24997687357568
119.38451313972473,20.312345616458728,48.0,44.06725656369795,43.44816516984186
120.38648772239685,21.162369300474783,44.0,45.08360768753296,45.84997568550182
121.38660931587219,17.93690890857501,44.0,43.23669093288389,43.4147082592693
122.46387696266174,17.88021042041453,44.0,39.46795003745152,39.13831781296576
123.3849561214447,17.98454477035176,44.0,43.23509208491317,43.50472353363528
124.40552639961243,8.937371105126646,44.0,40.09170265347213,39.2409792466518
125.4062111377716,18.408463592813582,48.0,42.56040876012097,43.41803450087632
126.3984956741333,21.13798160514048,48.0,45.55134742100319,44.66671705544309
127.4096360206604,20.140799921087044,48.0,45.18619548575312,45.80424723474239
128.38654613494873,21.088738236698987,48.0,45.72222576228321,45.69967200159722
129.3846926689148,20.62270978211767,48.0,46.50043756104251,46.52556914240787
130.38452887535095,22.75701419632881,89.0,56.18074759740296,54.82139800392186
131.38451719284058,43.677108564216525,89.0,84.30112953827111,84.24607389136654
132.38585233688354,43.92962552551483,89.0,85.0447737047083,86.33479687876924
133.3846869468689,43.35274132857275,89.0,83.48859282710875,82.12329623258209
134.38476705551147,43.20621695901372,89.0,84.29825606492909,84.3537316130409
135.38548970222473,39.27738225950317,50.0,74.09672711466978,74.49841389595709
136.40673232078552,23.641294537714206,50.0,47.77659474204316,47.25872668374072
137.43839025497437,23.163224281517152,50.0,46.38725682041114,47.15577331726496
138.38425159454346,23.3379491469153,50.0,47.29788769284309,47.32563488417657
139.39595794677734,22.96333765967468,50.0,48.60098373416909,48.538241213791295
140.38463926315308,23.26472886896369,106.0,61.932098944917165,59.47139181611852
141.38374614715576,46.13383782832505,106.0,100.3147521523717,100.38879328960596
142.38458776474,46.19043528631809,106.0,100.31858391164474,100.25058713092903
143.38473534584045,46.13192729635172,106.0,100.32952431276696,100.38737676508282
144.3846275806427,46.249313588197026,106.0,101.0019937143212,102.08114672327282
145.38474130630493,45.29505527021715,78.0,90.77319454911726,89.87193206772663
146.3848271369934,34.49412083992113,78.0,71.15051584326699,74.28964266314449
147.3847463130951,33.88220848488275,78.0,69.17117957277057,70.03184307132783
148.3838198184967,29.061386632546302,78.0,68.14554284544766,71.3209018155314
149.3846390247345,29.896531569418507,78.0,70.32332919338795,74.34986645936829
150.38387632369995,33.82484650393454,90.0,73.61502545689794,76.19162911720204
151.3848729133606,42.23488304181897,90.0,84.3171899202415,82.89539274113557
152.38594126701355,42.013033714167804,90.0,85.15996886326751,85.18892992560495
153.38579440116882,42.05198696798595,90.0,84.88266153059342,85.02990013784603
154.38819932937622,41.97947818706638,90.0,84.9856993929491,84.98040113526893
155.3858950138092,39.90157563649769,90.0,84.9238830885818,84.97784143559095
156.3866319656372,41.58458091253396,90.0,85.18126640665776,85.19846473149084
157.39260125160217,41.767449641706264,90.0,85.10862832039193,86.30285170247575
158.38475370407104,39.80926347760061,90.0,86.02366773253486,86.08746236087673
159.38457536697388,41.21882524052399,90.0,84.36237768440981,82.98042000496949
160.3848524093628,40.73933387613087,79.0,81.69668359446742,82.20002204388831
161.38532495498657,29.8108350029712,79.0,70.00649443302885,73.41387229880878
162.38374209403992,29.49159168520207,79.0,70.94601406724941,74.11795666642419
163.39207887649536,32.562575936960194,79.0,69.63383810021547,71.93599063011575
164.38518023490906,37.81053741620373,79.0,73.49235337284746,75.38049619814488
165.38446474075317,34.705545534281036,97.0,77.6809927503068,78.54220194549083
166.38476371765137,44.33818896805429,97.0,91.98873936692785,90.8775026267162
167.384681224823,44.647043545276105,97.0,91.9854417989378,92.07498718644338
168.3873393535614,44.35478719916753,97.0,91.38674203966048,91.67862920357534
169.38579893112183,43.62949447961504,97.0,92.35979417296444,93.28211177265824
170.3844497203827,43.95807830971745,103.0,92.4513469799372,91.40305957813553
171.38659596443176,44.66168615992708,103.0,97.23685639694058,97.47432273483142
172.38586282730103,44.947126121453465,103.0,98.09851120873694,98.07016943419642
173.38423442840576,45.216828841804315,103.0,97.0162018847536,96.85566344792475
174.38445162773132,45.22443451989451,103.0,97.1573555644929,97.10054390683348
175.38458943367004,44.705576387275286,104.0,97.62491316823044,97.70272145012332
176.38381695747375,45.34774899450763,104.0,98.28068683057884,99.2707076216334
177.39430212974548,16.28203714902238,104.0,93.03760346821112,94.48784729910837
178.38601851463318,44.89824230876277,104.0,98.47645432855178,97.48262872570936
179.3846881389618,44.8759527691827,104.0,98.55357789701212,98.43140637833604
180.38417506217957,43.22759729096467,94.0,94.59705428884884,95.31354484850428
181.3852276802063,43.976145142214875,94.0,89.03155428911143,88.98637484047877
182.38397598266602,43.27754642145189,94.0,89.13276694099774,90.53106025467751
183.38464307785034,44.38097576047438,94.0,88.66936836397502,87.41190940345123
184.384761095047,43.61543004983071,94.0,88.69731371697839,89.63769175237074
185.385267496109,44.1061581780484,42.0,75.3012247549612,74.66885589170728
186.43001747131348,15.147005584401484,42.0,39.87427231394709,40.15025125628038
187.46137714385986,15.84669789935016,42.0,39.65902012876965,39.81111057244424
188.44281721115112,15.691108829069469,42.0,40.73059910198656,40.8110716933994
189.41430616378784,16.41471520832587,42.0,39.82650545362141,39.71140787786031
190.3847095966339,15.961643441424,113.0,59.730983108837655,59.09189139056644
191.3843014240265,44.19327307861702,113.0,107.3448795470717,108.86386767397906
192.38488626480103,45.15704771399595,113.0,106.48616521487962,104.87364813424932
193.39427733421326,45.473413966720294,113.0,106.68459034096838,108.1229216124094
194.38624811172485,45.99441176599599,113.0,107.33641188511623,106.05654652619448
195.38422536849976,45.461486268244514,113.0,107.07131226473196,108.37857986707331
196.3845980167389,45.8252647817831,113.0,107.0851760006478,107.39707074187754
197.38622212409973,46.88520998446216,113.0,105.92960084581814,104.45281651278252
198.3850474357605,46.30006093414696,113.0,106.97207144092216,106.86953398505126
199.38465118408203,46.697276148912195,113.0,107.17225900762422,107.09117287725029
200.39842414855957,46.1483549975024,49.0,87.80399754186926,87.81639972656487
201.42838382720947,21.995288893745013,49.0,46.30319679966156,46.909244754469405
202.3855104446411,20.67903628607852,49.0,46.39073622976191,45.7297065748312
203.39284563064575,20.962958026605534,49.0,46.246708829051634,46.89739190602622
204.39436888694763,21.906336395100244,49.0,46.43165697849966,45.73496521423648
205.3848910331726,21.63965227598485,62.0,49.64959082181697,49.67614853582279
206.4013729095459,33.3983282139281,62.0,60.38548936429149,61.34981829486373
207.39209365844727,33.76798071001011,62.0,56.7850799531592,56.522634657645376
208.3850281238556,32.30520948888511,62.0,58.79336753834847,57.79572167147244
209.38414669036865,33.63913534279315,62.0,58.609193003645146,58.581701770108346
210.38565492630005,33.87709464725904,86.0,65.2212260857428,65.0321193060576
211.3830704689026,42.6769121818796,86.0,81.2654254921876,81.28317235896182
212.38406920433044,42.394199066465326,86.0,81.5451787527314,81.48365619837251
213.38823175430298,42.38186179704662,86.0,81.25345182014156,81.83185336831863
214.38482975959778,42.72782489155793,86.0,81.4870328858794,80.9874101693953
215.38454222679138,41.418924924011556,75.0,81.0747177126767,80.85364520958487
216.405827999115,35.4238177080914,75.0,67.81117135924174,66.33604453993121
217.40246534347534,34.572666163857946,75.0,72.06372527622392,71.35884110320984
218.39294409751892,34.03810837676633,75.0,66.96191513448545,65.63273467502654
219.44210290908813,34.86645676818687,75.0,70.1116804296692,67.54883186171554
220.4045422077179,34.132973367798456,65.0,66.54547702622978,65.77527672526168
221.38397407531738,33.48110837266387,65.0,63.25110676391253,62.97080757010508
222.40617847442627,34.05557380391195,65.0,59.32646631042062,60.24927112169448
223.3836555480957,33.486387660274325,65.0,61.42811507888906,60.94176002561692
224.40041971206665,34.121670652934384,65.0,61.39691314798632,61.30861045433953
225.38948774337769,34.70533015872359,115.0,73.89054996487282,71.10528576025712
226.39344668388367,46.67515379205356,115.0,108.66926421564794,108.88629991704876
227.38468503952026,46.90726978462873,115.0,108.9446255731038,108.69734193570986
228.38453006744385,46.4052787987281,115.0,108.77137537035586,108.65374316675528
229.38473224639893,46.42058383432351,115.0,108.93785955235296,109.08181247387876
230.3860924243927,45.659595176841336,110.0,107.1031229769897,107.0398550371849
231.38431549072266,45.694364552284334,110.0,104.18853903384868,104.20841034518294
232.38474774360657,45.963766432444515,110.0,104.24486022040072,104.1811057623146
233.3829789161682,45.7138871208224,110.0,103.76197304931628,103.8080755816612
234.38469171524048,45.798244637058296,110.0,104.83787093657575,106.3254311178516
235.3964421749115,43.53457706846909,58.0,87.24492649124369,86.39553526289524
236.41820788383484,26.174714038968716,58.0,54.66614828302245,54.65282624711574
237.394198179245,28.941869745724702,58.0,55.53715111396277,54.58397048535959
238.38379764556885,30.21071055569561,58.0,54.3206842768228,54.11382180366494
239.4041736125946,28.27074318221647,58.0,54.655125169543226,55.096090068758805
240.38344526290894,29.746133661142764,54.0,53.690923303699016,53.761850518475576
241.38542294502258,26.16762536965175,54.0,51.29490350457539,50.679423769638056
242.3883993625641,27.214682191792804,54.0,50.805738718700354,51.614121567154776
243.43660521507263,25.885013206941668,54.0,51.3065598047155,51.16232857910292
244.4517433643341,28.294836825145545,54.0,50.90118808939021,50.99191563316002
245.38571786880493,27.577554527654133,92.0,61.7429662158887,60.52713537682323
246.38762307167053,43.954300900610114,92.0,87.05650758893454,87.06436561740627
247.38445353507996,43.680565535886494,92.0,87.65301924446949,88.65742169807324
248.38384652137756,43.4660918587299,92.0,86.30066007583659,85.27544151186069
249.38319563865662,43.88981670998824,92.0,87.03242635144498,87.01795293286798
250.384614944458,42.23909198740155,105.0,91.2904518488442,91.261196362364
251.38465976715088,43.99801110675196,105.0,99.2922996695742,99.2528724339608
252.38369941711426,45.79954487680663,105.0,99.16318065342116,100.2324411434974
253.38383674621582,46.11638871296883,105.0,99.28480033997054,97.96394095811812
254.38384222984314,46.054133328045424,105.0,100.41639081395084,101.83263937864268
255.38466215133667,46.01913923895083,99.0,96.86545132991256,95.52512339880938
256.38745164871216,45.3055254908823,99.0,93.90669028742592,95.3246070087526
257.3886022567749,45.195877710586316,99.0,93.11114263042208,92.04206260697173
258.38668513298035,45.373945516267014,99.0,93.67316846393868,94.82637616310224
259.3846971988678,45.90631587472884,99.0,94.55357550809391,94.34142375041876
260.38485884666443,44.86145723924162,65.0,83.78683048019326,83.55633876220644
261.41143465042114,34.05891261363313,65.0,59.68229621631488,59.317421047593946
262.3922472000122,33.86770830179157,65.0,61.33317020329157,61.19122666156559
263.38443660736084,33.94441946410212,65.0,61.5635722812977,61.23772424521448
264.41729044914246,33.79723130972909,65.0,61.3627476300366,61.60733598537268
265.3832197189331,35.08674011427042,80.0,65.02201170530425,63.61469124162463
266.3882234096527,38.95906761379074,80.0,75.14145593984595,75.23680483778763
267.3843846321106,38.640174485422314,80.0,76.07957647419038,76.85274447284422
268.3846139907837,38.22821336614487,80.0,74.46534282015672,73.59146115753306
269.3847646713257,39.01371899946736,80.0,75.60596340102875,75.5972967075233
270.38473773002625,39.49764222570127,103.0,81.78721525481046,82.18236792393375
271.3854043483734,46.06280516867605,103.0,97.39786062695688,97.3916997362721
272.38758301734924,46.079352796770806,103.0,97.33825993528689,97.33381362048426
273.39475536346436,45.78784537624313,103.0,97.4381419270293,97.51304468698406
274.3842656612396,45.952385647767734,103.0,96.51288402522329,96.6665954192964
275.38787746429443,45.280972142453074,75.0,91.8129336369376,92.88498664946697
276.38414216041565,35.404615622956186,75.0,68.01517166997516,67.02814989690742
277.41232323646545,35.183055645846224,75.0,70.17445080194301,67.45305447192337
278.3898241519928,35.050675223960425,75.0,69.53108117821253,67.98013709964013
279.3841073513031,34.921574476066155,75.0,70.21598724505975,69.03093157809705
280.3861162662506,36.56210378125348,93.0,73.30231564787839,72.352139551644
281.3967480659485,44.536299656392416,93.0,87.52447478408735,87.54790764590686
